game_id,game_date,sport,home_team,away_team,home_score,away_score,status,commence_time,venue
MLB_20240405_MILWAUKEEBREWERS_SEATTLEMARINERS,2024-04-05,MLB,Milwaukee Brewers,Seattle Mariners,6.0,5.0,Final,,
MLB_20240405_NEWYORKYANKEES_TORONTOBLUEJAYS,2024-04-05,MLB,New York Yankees,Toronto Blue Jays,0.0,3.0,Final,,
MLB_20240405_DETROITTIGERS_OAKLANDATHLETICS,2024-04-05,MLB,Detroit Tigers,Oakland Athletics,5.0,4.0,Final,,
MLB_20240405_CHICAGOCUBS_LOSANGELESDODGERS,2024-04-05,MLB,Chicago Cubs,Los Angeles Dodgers,9.0,7.0,Final,,
MLB_20240405_COLORADOROCKIES_TAMPABAYRAYS,2024-04-05,MLB,Colorado Rockies,Tampa Bay Rays,10.0,7.0,Final,,
MLB_20240405_PITTSBURGHPIRATES_BALTIMOREORIOLES,2024-04-05,MLB,Pittsburgh Pirates,Baltimore Orioles,2.0,5.0,Final,,
MLB_20240405_SANFRANCISCOGIANTS_SANDIEGOPADRES,2024-04-05,MLB,San Francisco Giants,San Diego Padres,3.0,2.0,Final,,
MLB_20240405_CINCINNATIREDS_NEWYORKMETS,2024-04-05,MLB,Cincinnati Reds,New York Mets,2.0,3.0,Final,,
MLB_20240405_WASHINGTONNATIONALS_PHILADELPHIAPHILLIES,2024-04-05,MLB,Washington Nationals,Philadelphia Phillies,0.0,4.0,Final,,
MLB_20240405_ATLANTABRAVES_ARIZONADIAMONDBACKS,2024-04-05,MLB,Atlanta Braves,Arizona Diamondbacks,6.0,5.0,Final,,
MLB_20240405_KANSASCITYROYALS_CHICAGOWHITESOX,2024-04-05,MLB,Kansas City Royals,Chicago White Sox,2.0,1.0,Final,,
MLB_20240405_TEXASRANGERS_HOUSTONASTROS,2024-04-05,MLB,Texas Rangers,Houston Astros,10.0,2.0,Final,,
MLB_20240405_LOSANGELESANGELS_BOSTONREDSOX,2024-04-05,MLB,Los Angeles Angels,Boston Red Sox,6.0,8.0,Final,,
MLB_20240406_SANFRANCISCOGIANTS_SANDIEGOPADRES,2024-04-06,MLB,San Francisco Giants,San Diego Padres,0.0,4.0,Final,,
MLB_20240406_DETROITTIGERS_OAKLANDATHLETICS,2024-04-06,MLB,Detroit Tigers,Oakland Athletics,0.0,4.0,Final,,
MLB_20240406_MINNESOTATWINS_CLEVELANDGUARDIANS,2024-04-06,MLB,Minnesota Twins,Cleveland Guardians,1.0,3.0,Final,,
MLB_20240406_STLOUISCARDINALS_MIAMIMARLINS,2024-04-06,MLB,St. Louis Cardinals,Miami Marlins,3.0,1.0,Final,,
MLB_20240406_CHICAGOCUBS_LOSANGELESDODGERS,2024-04-06,MLB,Chicago Cubs,Los Angeles Dodgers,1.0,4.0,Final,,
MLB_20240406_PITTSBURGHPIRATES_BALTIMOREORIOLES,2024-04-06,MLB,Pittsburgh Pirates,Baltimore Orioles,5.0,4.0,Final,,
MLB_20240406_WASHINGTONNATIONALS_PHILADELPHIAPHILLIES,2024-04-06,MLB,Washington Nationals,Philadelphia Phillies,2.0,5.0,Final,,
MLB_20240406_CINCINNATIREDS_NEWYORKMETS,2024-04-06,MLB,Cincinnati Reds,New York Mets,9.0,6.0,Final,,
MLB_20240406_TEXASRANGERS_HOUSTONASTROS,2024-04-06,MLB,Texas Rangers,Houston Astros,7.0,2.0,Final,,
MLB_20240406_NEWYORKYANKEES_TORONTOBLUEJAYS,2024-04-06,MLB,New York Yankees,Toronto Blue Jays,9.0,8.0,Final,,
MLB_20240406_KANSASCITYROYALS_CHICAGOWHITESOX,2024-04-06,MLB,Kansas City Royals,Chicago White Sox,3.0,0.0,Final,,
MLB_20240406_MILWAUKEEBREWERS_SEATTLEMARINERS,2024-04-06,MLB,Milwaukee Brewers,Seattle Mariners,3.0,5.0,Final,,
MLB_20240406_ATLANTABRAVES_ARIZONADIAMONDBACKS,2024-04-06,MLB,Atlanta Braves,Arizona Diamondbacks,9.0,8.0,Final,,
MLB_20240406_COLORADOROCKIES_TAMPABAYRAYS,2024-04-06,MLB,Colorado Rockies,Tampa Bay Rays,6.0,8.0,Final,,
MLB_20240406_LOSANGELESANGELS_BOSTONREDSOX,2024-04-06,MLB,Los Angeles Angels,Boston Red Sox,2.0,1.0,Final,,
MLB_20240407_TEXASRANGERS_HOUSTONASTROS,2024-04-07,MLB,Texas Rangers,Houston Astros,1.0,3.0,Final,,
MLB_20240407_PITTSBURGHPIRATES_BALTIMOREORIOLES,2024-04-07,MLB,Pittsburgh Pirates,Baltimore Orioles,3.0,2.0,Final,,
MLB_20240407_WASHINGTONNATIONALS_PHILADELPHIAPHILLIES,2024-04-07,MLB,Washington Nationals,Philadelphia Phillies,3.0,2.0,Final,,
MLB_20240407_ATLANTABRAVES_ARIZONADIAMONDBACKS,2024-04-07,MLB,Atlanta Braves,Arizona Diamondbacks,5.0,2.0,Final,,
MLB_20240407_NEWYORKYANKEES_TORONTOBLUEJAYS,2024-04-07,MLB,New York Yankees,Toronto Blue Jays,8.0,3.0,Final,,
MLB_20240407_CINCINNATIREDS_NEWYORKMETS,2024-04-07,MLB,Cincinnati Reds,New York Mets,1.0,3.0,Final,,
MLB_20240407_DETROITTIGERS_OAKLANDATHLETICS,2024-04-07,MLB,Detroit Tigers,Oakland Athletics,1.0,7.0,Final,,
MLB_20240407_KANSASCITYROYALS_CHICAGOWHITESOX,2024-04-07,MLB,Kansas City Royals,Chicago White Sox,5.0,3.0,Final,,
MLB_20240407_MILWAUKEEBREWERS_SEATTLEMARINERS,2024-04-07,MLB,Milwaukee Brewers,Seattle Mariners,12.0,4.0,Final,,
MLB_20240407_STLOUISCARDINALS_MIAMIMARLINS,2024-04-07,MLB,St. Louis Cardinals,Miami Marlins,3.0,10.0,Final,,
MLB_20240407_CHICAGOCUBS_LOSANGELESDODGERS,2024-04-07,MLB,Chicago Cubs,Los Angeles Dodgers,8.0,1.0,Final,,
MLB_20240407_COLORADOROCKIES_TAMPABAYRAYS,2024-04-07,MLB,Colorado Rockies,Tampa Bay Rays,2.0,3.0,Final,,
MLB_20240407_SANFRANCISCOGIANTS_SANDIEGOPADRES,2024-04-07,MLB,San Francisco Giants,San Diego Padres,3.0,2.0,Final,,
MLB_20240407_LOSANGELESANGELS_BOSTONREDSOX,2024-04-07,MLB,Los Angeles Angels,Boston Red Sox,2.0,12.0,Final,,
MLB_20240408_SANDIEGOPADRES_CHICAGOCUBS,2024-04-08,MLB,San Diego Padres,Chicago Cubs,9.0,8.0,Final,,
MLB_20240408_SANFRANCISCOGIANTS_WASHINGTONNATIONALS,2024-04-08,MLB,San Francisco Giants,Washington Nationals,1.0,8.0,Final,,
MLB_20240408_CLEVELANDGUARDIANS_CHICAGOWHITESOX,2024-04-08,MLB,Cleveland Guardians,Chicago White Sox,4.0,0.0,Final,,
MLB_20240408_NEWYORKYANKEES_MIAMIMARLINS,2024-04-08,MLB,New York Yankees,Miami Marlins,7.0,0.0,Final,,
MLB_20240408_PITTSBURGHPIRATES_DETROITTIGERS,2024-04-08,MLB,Pittsburgh Pirates,Detroit Tigers,7.0,4.0,Final,,
MLB_20240408_CINCINNATIREDS_MILWAUKEEBREWERS,2024-04-08,MLB,Cincinnati Reds,Milwaukee Brewers,10.0,8.0,Final,,
MLB_20240408_TORONTOBLUEJAYS_SEATTLEMARINERS,2024-04-08,MLB,Toronto Blue Jays,Seattle Mariners,5.0,2.0,Final,,
MLB_20240408_ATLANTABRAVES_NEWYORKMETS,2024-04-08,MLB,Atlanta Braves,New York Mets,7.0,8.0,Final,,
MLB_20240408_MINNESOTATWINS_LOSANGELESDODGERS,2024-04-08,MLB,Minnesota Twins,Los Angeles Dodgers,2.0,4.0,Final,,
MLB_20240408_STLOUISCARDINALS_PHILADELPHIAPHILLIES,2024-04-08,MLB,St. Louis Cardinals,Philadelphia Phillies,3.0,5.0,Final,,
MLB_20240408_TEXASRANGERS_HOUSTONASTROS,2024-04-08,MLB,Texas Rangers,Houston Astros,5.0,10.0,Final,,
MLB_20240408_COLORADOROCKIES_ARIZONADIAMONDBACKS,2024-04-08,MLB,Colorado Rockies,Arizona Diamondbacks,7.0,5.0,Final,,
MLB_20240408_LOSANGELESANGELS_TAMPABAYRAYS,2024-04-08,MLB,Los Angeles Angels,Tampa Bay Rays,7.0,1.0,Final,,
MLB_20240409_COLORADOROCKIES_ARIZONADIAMONDBACKS,2024-04-09,MLB,Colorado Rockies,Arizona Diamondbacks,2.0,3.0,Final,,
MLB_20240409_PITTSBURGHPIRATES_DETROITTIGERS,2024-04-09,MLB,Pittsburgh Pirates,Detroit Tigers,3.0,5.0,Final,,
MLB_20240409_BOSTONREDSOX_BALTIMOREORIOLES,2024-04-09,MLB,Boston Red Sox,Baltimore Orioles,1.0,7.0,Final,,
MLB_20240409_CLEVELANDGUARDIANS_CHICAGOWHITESOX,2024-04-09,MLB,Cleveland Guardians,Chicago White Sox,5.0,7.0,Final,,
MLB_20240409_CINCINNATIREDS_MILWAUKEEBREWERS,2024-04-09,MLB,Cincinnati Reds,Milwaukee Brewers,5.0,9.0,Final,,
MLB_20240409_NEWYORKYANKEES_MIAMIMARLINS,2024-04-09,MLB,New York Yankees,Miami Marlins,3.0,2.0,Final,,
MLB_20240409_TORONTOBLUEJAYS_SEATTLEMARINERS,2024-04-09,MLB,Toronto Blue Jays,Seattle Mariners,5.0,3.0,Final,,
MLB_20240409_ATLANTABRAVES_NEWYORKMETS,2024-04-09,MLB,Atlanta Braves,New York Mets,6.0,5.0,Final,,
MLB_20240409_KANSASCITYROYALS_HOUSTONASTROS,2024-04-09,MLB,Kansas City Royals,Houston Astros,4.0,3.0,Final,,
MLB_20240409_MINNESOTATWINS_LOSANGELESDODGERS,2024-04-09,MLB,Minnesota Twins,Los Angeles Dodgers,3.0,6.0,Final,,
MLB_20240409_STLOUISCARDINALS_PHILADELPHIAPHILLIES,2024-04-09,MLB,St. Louis Cardinals,Philadelphia Phillies,3.0,0.0,Final,,
MLB_20240409_TEXASRANGERS_OAKLANDATHLETICS,2024-04-09,MLB,Texas Rangers,Oakland Athletics,3.0,4.0,Final,,
MLB_20240409_LOSANGELESANGELS_TAMPABAYRAYS,2024-04-09,MLB,Los Angeles Angels,Tampa Bay Rays,4.0,6.0,Final,,
MLB_20240409_SANFRANCISCOGIANTS_WASHINGTONNATIONALS,2024-04-09,MLB,San Francisco Giants,Washington Nationals,3.0,5.0,Final,,
MLB_20240409_SANDIEGOPADRES_CHICAGOCUBS,2024-04-09,MLB,San Diego Padres,Chicago Cubs,1.0,5.0,Final,,
MLB_20240410_KANSASCITYROYALS_HOUSTONASTROS,2024-04-10,MLB,Kansas City Royals,Houston Astros,11.0,2.0,Final,,
MLB_20240410_TEXASRANGERS_OAKLANDATHLETICS,2024-04-10,MLB,Texas Rangers,Oakland Athletics,6.0,2.0,Final,,
MLB_20240410_MINNESOTATWINS_LOSANGELESDODGERS,2024-04-10,MLB,Minnesota Twins,Los Angeles Dodgers,3.0,2.0,Final,,
MLB_20240410_STLOUISCARDINALS_PHILADELPHIAPHILLIES,2024-04-10,MLB,St. Louis Cardinals,Philadelphia Phillies,3.0,4.0,Final,,
MLB_20240410_TORONTOBLUEJAYS_SEATTLEMARINERS,2024-04-10,MLB,Toronto Blue Jays,Seattle Mariners,1.0,6.0,Final,,
MLB_20240410_COLORADOROCKIES_ARIZONADIAMONDBACKS,2024-04-10,MLB,Colorado Rockies,Arizona Diamondbacks,3.0,5.0,Final,,
MLB_20240410_SANFRANCISCOGIANTS_WASHINGTONNATIONALS,2024-04-10,MLB,San Francisco Giants,Washington Nationals,7.0,1.0,Final,,
MLB_20240410_LOSANGELESANGELS_TAMPABAYRAYS,2024-04-10,MLB,Los Angeles Angels,Tampa Bay Rays,2.0,4.0,Final,,
MLB_20240410_CLEVELANDGUARDIANS_CHICAGOWHITESOX,2024-04-10,MLB,Cleveland Guardians,Chicago White Sox,7.0,6.0,Final,,
MLB_20240410_SANDIEGOPADRES_CHICAGOCUBS,2024-04-10,MLB,San Diego Padres,Chicago Cubs,10.0,2.0,Final,,
MLB_20240410_CINCINNATIREDS_MILWAUKEEBREWERS,2024-04-10,MLB,Cincinnati Reds,Milwaukee Brewers,2.0,7.0,Final,,
MLB_20240410_NEWYORKYANKEES_MIAMIMARLINS,2024-04-10,MLB,New York Yankees,Miami Marlins,2.0,5.0,Final,,
MLB_20240410_BOSTONREDSOX_BALTIMOREORIOLES,2024-04-10,MLB,Boston Red Sox,Baltimore Orioles,5.0,7.0,Final,,
MLB_20240411_KANSASCITYROYALS_HOUSTONASTROS,2024-04-11,MLB,Kansas City Royals,Houston Astros,13.0,3.0,Final,,
MLB_20240411_PHILADELPHIAPHILLIES_PITTSBURGHPIRATES,2024-04-11,MLB,Philadelphia Phillies,Pittsburgh Pirates,5.0,1.0,Final,,
MLB_20240411_BOSTONREDSOX_BALTIMOREORIOLES,2024-04-11,MLB,Boston Red Sox,Baltimore Orioles,4.0,9.0,Final,,
MLB_20240411_ATLANTABRAVES_NEWYORKMETS,2024-04-11,MLB,Atlanta Braves,New York Mets,4.0,16.0,Final,,
MLB_20240411_TEXASRANGERS_OAKLANDATHLETICS,2024-04-11,MLB,Texas Rangers,Oakland Athletics,0.0,1.0,Final,,
MLB_20240412_CHICAGOWHITESOX_CINCINNATIREDS,2024-04-12,MLB,Chicago White Sox,Cincinnati Reds,1.0,11.0,Final,,
MLB_20240412_OAKLANDATHLETICS_WASHINGTONNATIONALS,2024-04-12,MLB,Oakland Athletics,Washington Nationals,2.0,1.0,Final,,
MLB_20240412_ARIZONADIAMONDBACKS_STLOUISCARDINALS,2024-04-12,MLB,Arizona Diamondbacks,St. Louis Cardinals,6.0,9.0,Final,,
MLB_20240412_LOSANGELESDODGERS_SANDIEGOPADRES,2024-04-12,MLB,Los Angeles Dodgers,San Diego Padres,7.0,8.0,Final,,
MLB_20240412_SEATTLEMARINERS_CHICAGOCUBS,2024-04-12,MLB,Seattle Mariners,Chicago Cubs,4.0,2.0,Final,,
MLB_20240412_DETROITTIGERS_MINNESOTATWINS,2024-04-12,MLB,Detroit Tigers,Minnesota Twins,8.0,2.0,Final,,
MLB_20240412_PHILADELPHIAPHILLIES_PITTSBURGHPIRATES,2024-04-12,MLB,Philadelphia Phillies,Pittsburgh Pirates,2.0,5.0,Final,,
MLB_20240412_TAMPABAYRAYS_SANFRANCISCOGIANTS,2024-04-12,MLB,Tampa Bay Rays,San Francisco Giants,2.0,1.0,Final,,
MLB_20240412_BALTIMOREORIOLES_MILWAUKEEBREWERS,2024-04-12,MLB,Baltimore Orioles,Milwaukee Brewers,1.0,11.0,Final,,
MLB_20240412_TORONTOBLUEJAYS_COLORADOROCKIES,2024-04-12,MLB,Toronto Blue Jays,Colorado Rockies,4.0,12.0,Final,,
MLB_20240412_BOSTONREDSOX_LOSANGELESANGELS,2024-04-12,MLB,Boston Red Sox,Los Angeles Angels,0.0,7.0,Final,,
MLB_20240412_NEWYORKMETS_KANSASCITYROYALS,2024-04-12,MLB,New York Mets,Kansas City Royals,6.0,1.0,Final,,
MLB_20240412_MIAMIMARLINS_ATLANTABRAVES,2024-04-12,MLB,Miami Marlins,Atlanta Braves,1.0,8.0,Final,,
MLB_20240412_HOUSTONASTROS_TEXASRANGERS,2024-04-12,MLB,Houston Astros,Texas Rangers,8.0,12.0,Final,,
MLB_20240413_MIAMIMARLINS_ATLANTABRAVES,2024-04-13,MLB,Miami Marlins,Atlanta Braves,5.0,1.0,Final,,
MLB_20240413_DETROITTIGERS_MINNESOTATWINS,2024-04-13,MLB,Detroit Tigers,Minnesota Twins,5.0,11.0,Final,,
MLB_20240413_CLEVELANDGUARDIANS_NEWYORKYANKEES,2024-04-13,MLB,Cleveland Guardians,New York Yankees,2.0,8.0,Final,,
MLB_20240413_NEWYORKMETS_KANSASCITYROYALS,2024-04-13,MLB,New York Mets,Kansas City Royals,7.0,11.0,Final,,
MLB_20240413_CHICAGOWHITESOX_CINCINNATIREDS,2024-04-13,MLB,Chicago White Sox,Cincinnati Reds,0.0,5.0,Final,,
MLB_20240413_TORONTOBLUEJAYS_COLORADOROCKIES,2024-04-13,MLB,Toronto Blue Jays,Colorado Rockies,5.0,3.0,Final,,
MLB_20240413_HOUSTONASTROS_TEXASRANGERS,2024-04-13,MLB,Houston Astros,Texas Rangers,9.0,2.0,Final,,
MLB_20240413_PHILADELPHIAPHILLIES_PITTSBURGHPIRATES,2024-04-13,MLB,Philadelphia Phillies,Pittsburgh Pirates,4.0,3.0,Final,,
MLB_20240413_BALTIMOREORIOLES_MILWAUKEEBREWERS,2024-04-13,MLB,Baltimore Orioles,Milwaukee Brewers,5.0,11.0,Final,,
MLB_20240413_OAKLANDATHLETICS_WASHINGTONNATIONALS,2024-04-13,MLB,Oakland Athletics,Washington Nationals,1.0,3.0,Final,,
MLB_20240413_BOSTONREDSOX_LOSANGELESANGELS,2024-04-13,MLB,Boston Red Sox,Los Angeles Angels,7.0,2.0,Final,,
MLB_20240413_TAMPABAYRAYS_SANFRANCISCOGIANTS,2024-04-13,MLB,Tampa Bay Rays,San Francisco Giants,2.0,11.0,Final,,
MLB_20240413_ARIZONADIAMONDBACKS_STLOUISCARDINALS,2024-04-13,MLB,Arizona Diamondbacks,St. Louis Cardinals,4.0,2.0,Final,,
MLB_20240413_LOSANGELESDODGERS_SANDIEGOPADRES,2024-04-13,MLB,Los Angeles Dodgers,San Diego Padres,5.0,2.0,Final,,
MLB_20240413_SEATTLEMARINERS_CHICAGOCUBS,2024-04-13,MLB,Seattle Mariners,Chicago Cubs,1.0,4.0,Final,,
MLB_20240414_OAKLANDATHLETICS_WASHINGTONNATIONALS,2024-04-14,MLB,Oakland Athletics,Washington Nationals,7.0,6.0,Final,,
MLB_20240414_SEATTLEMARINERS_CHICAGOCUBS,2024-04-14,MLB,Seattle Mariners,Chicago Cubs,2.0,3.0,Final,,
MLB_20240414_BOSTONREDSOX_LOSANGELESANGELS,2024-04-14,MLB,Boston Red Sox,Los Angeles Angels,5.0,4.0,Final,,
MLB_20240414_PHILADELPHIAPHILLIES_PITTSBURGHPIRATES,2024-04-14,MLB,Philadelphia Phillies,Pittsburgh Pirates,2.0,9.0,Final,,
MLB_20240414_BALTIMOREORIOLES_MILWAUKEEBREWERS,2024-04-14,MLB,Baltimore Orioles,Milwaukee Brewers,6.0,4.0,Final,,
MLB_20240414_ARIZONADIAMONDBACKS_STLOUISCARDINALS,2024-04-14,MLB,Arizona Diamondbacks,St. Louis Cardinals,5.0,0.0,Final,,
MLB_20240414_LOSANGELESDODGERS_SANDIEGOPADRES,2024-04-14,MLB,Los Angeles Dodgers,San Diego Padres,3.0,6.0,Final,,
MLB_20240414_TORONTOBLUEJAYS_COLORADOROCKIES,2024-04-14,MLB,Toronto Blue Jays,Colorado Rockies,5.0,0.0,Final,,
MLB_20240414_NEWYORKMETS_KANSASCITYROYALS,2024-04-14,MLB,New York Mets,Kansas City Royals,2.0,1.0,Final,,
MLB_20240414_TAMPABAYRAYS_SANFRANCISCOGIANTS,2024-04-14,MLB,Tampa Bay Rays,San Francisco Giants,9.0,4.0,Final,,
MLB_20240414_DETROITTIGERS_MINNESOTATWINS,2024-04-14,MLB,Detroit Tigers,Minnesota Twins,4.0,3.0,Final,,
MLB_20240414_MIAMIMARLINS_ATLANTABRAVES,2024-04-14,MLB,Miami Marlins,Atlanta Braves,7.0,9.0,Final,,
MLB_20240414_CLEVELANDGUARDIANS_NEWYORKYANKEES,2024-04-14,MLB,Cleveland Guardians,New York Yankees,8.0,7.0,Final,,
MLB_20240414_HOUSTONASTROS_TEXASRANGERS,2024-04-14,MLB,Houston Astros,Texas Rangers,8.0,5.0,Final,,
MLB_20240414_CHICAGOWHITESOX_CINCINNATIREDS,2024-04-14,MLB,Chicago White Sox,Cincinnati Reds,4.0,11.0,Final,,
MLB_20240415_NEWYORKMETS_PITTSBURGHPIRATES,2024-04-15,MLB,New York Mets,Pittsburgh Pirates,6.0,3.0,Final,,
MLB_20240415_CHICAGOWHITESOX_KANSASCITYROYALS,2024-04-15,MLB,Chicago White Sox,Kansas City Royals,0.0,2.0,Final,,
MLB_20240415_MILWAUKEEBREWERS_SANDIEGOPADRES,2024-04-15,MLB,Milwaukee Brewers,San Diego Padres,3.0,7.0,Final,,
MLB_20240415_HOUSTONASTROS_ATLANTABRAVES,2024-04-15,MLB,Houston Astros,Atlanta Braves,1.0,6.0,Final,,
MLB_20240415_OAKLANDATHLETICS_STLOUISCARDINALS,2024-04-15,MLB,Oakland Athletics,St. Louis Cardinals,1.0,3.0,Final,,
MLB_20240415_SEATTLEMARINERS_CINCINNATIREDS,2024-04-15,MLB,Seattle Mariners,Cincinnati Reds,9.0,3.0,Final,,
MLB_20240415_LOSANGELESDODGERS_WASHINGTONNATIONALS,2024-04-15,MLB,Los Angeles Dodgers,Washington Nationals,4.0,6.0,Final,,
MLB_20240415_BOSTONREDSOX_CLEVELANDGUARDIANS,2024-04-15,MLB,Boston Red Sox,Cleveland Guardians,0.0,6.0,Final,,
MLB_20240415_BALTIMOREORIOLES_MINNESOTATWINS,2024-04-15,MLB,Baltimore Orioles,Minnesota Twins,7.0,4.0,Final,,
MLB_20240415_DETROITTIGERS_TEXASRANGERS,2024-04-15,MLB,Detroit Tigers,Texas Rangers,0.0,1.0,Final,,
MLB_20240415_PHILADELPHIAPHILLIES_COLORADOROCKIES,2024-04-15,MLB,Philadelphia Phillies,Colorado Rockies,2.0,1.0,Final,,
MLB_20240415_MIAMIMARLINS_SANFRANCISCOGIANTS,2024-04-15,MLB,Miami Marlins,San Francisco Giants,3.0,4.0,Final,,
MLB_20240415_TAMPABAYRAYS_LOSANGELESANGELS,2024-04-15,MLB,Tampa Bay Rays,Los Angeles Angels,3.0,7.0,Final,,
MLB_20240415_TORONTOBLUEJAYS_NEWYORKYANKEES,2024-04-15,MLB,Toronto Blue Jays,New York Yankees,3.0,1.0,Final,,
MLB_20240415_ARIZONADIAMONDBACKS_CHICAGOCUBS,2024-04-15,MLB,Arizona Diamondbacks,Chicago Cubs,2.0,3.0,Final,,
MLB_20240416_BALTIMOREORIOLES_MINNESOTATWINS,2024-04-16,MLB,Baltimore Orioles,Minnesota Twins,11.0,3.0,Final,,
MLB_20240416_DETROITTIGERS_TEXASRANGERS,2024-04-16,MLB,Detroit Tigers,Texas Rangers,4.0,2.0,Final,,
MLB_20240416_PHILADELPHIAPHILLIES_COLORADOROCKIES,2024-04-16,MLB,Philadelphia Phillies,Colorado Rockies,5.0,0.0,Final,,
MLB_20240416_MIAMIMARLINS_SANFRANCISCOGIANTS,2024-04-16,MLB,Miami Marlins,San Francisco Giants,6.0,3.0,Final,,
MLB_20240416_TAMPABAYRAYS_LOSANGELESANGELS,2024-04-16,MLB,Tampa Bay Rays,Los Angeles Angels,7.0,6.0,Final,,
MLB_20240416_TORONTOBLUEJAYS_NEWYORKYANKEES,2024-04-16,MLB,Toronto Blue Jays,New York Yankees,5.0,4.0,Final,,
MLB_20240416_BOSTONREDSOX_CLEVELANDGUARDIANS,2024-04-16,MLB,Boston Red Sox,Cleveland Guardians,7.0,10.0,Final,,
MLB_20240416_NEWYORKMETS_PITTSBURGHPIRATES,2024-04-16,MLB,New York Mets,Pittsburgh Pirates,3.0,1.0,Final,,
MLB_20240416_MILWAUKEEBREWERS_SANDIEGOPADRES,2024-04-16,MLB,Milwaukee Brewers,San Diego Padres,3.0,6.0,Final,,
MLB_20240416_HOUSTONASTROS_ATLANTABRAVES,2024-04-16,MLB,Houston Astros,Atlanta Braves,2.0,6.0,Final,,
MLB_20240416_ARIZONADIAMONDBACKS_CHICAGOCUBS,2024-04-16,MLB,Arizona Diamondbacks,Chicago Cubs,12.0,11.0,Final,,
MLB_20240416_SEATTLEMARINERS_CINCINNATIREDS,2024-04-16,MLB,Seattle Mariners,Cincinnati Reds,3.0,1.0,Final,,
MLB_20240416_OAKLANDATHLETICS_STLOUISCARDINALS,2024-04-16,MLB,Oakland Athletics,St. Louis Cardinals,2.0,3.0,Final,,
MLB_20240416_LOSANGELESDODGERS_WASHINGTONNATIONALS,2024-04-16,MLB,Los Angeles Dodgers,Washington Nationals,6.0,2.0,Final,,
MLB_20240417_BOSTONREDSOX_CLEVELANDGUARDIANS,2024-04-17,MLB,Boston Red Sox,Cleveland Guardians,2.0,0.0,Final,,
MLB_20240417_ARIZONADIAMONDBACKS_CHICAGOCUBS,2024-04-17,MLB,Arizona Diamondbacks,Chicago Cubs,3.0,5.0,Final,,
MLB_20240417_SEATTLEMARINERS_CINCINNATIREDS,2024-04-17,MLB,Seattle Mariners,Cincinnati Reds,5.0,1.0,Final,,
MLB_20240417_PHILADELPHIAPHILLIES_COLORADOROCKIES,2024-04-17,MLB,Philadelphia Phillies,Colorado Rockies,7.0,6.0,Final,,
MLB_20240417_TAMPABAYRAYS_LOSANGELESANGELS,2024-04-17,MLB,Tampa Bay Rays,Los Angeles Angels,4.0,5.0,Final,,
MLB_20240417_CHICAGOWHITESOX_KANSASCITYROYALS,2024-04-17,MLB,Chicago White Sox,Kansas City Royals,2.0,4.0,Final,,
MLB_20240417_MIAMIMARLINS_SANFRANCISCOGIANTS,2024-04-17,MLB,Miami Marlins,San Francisco Giants,1.0,3.0,Final,,
MLB_20240417_BALTIMOREORIOLES_MINNESOTATWINS,2024-04-17,MLB,Baltimore Orioles,Minnesota Twins,4.0,2.0,Final,,
MLB_20240417_NEWYORKMETS_PITTSBURGHPIRATES,2024-04-17,MLB,New York Mets,Pittsburgh Pirates,9.0,1.0,Final,,
MLB_20240417_DETROITTIGERS_TEXASRANGERS,2024-04-17,MLB,Detroit Tigers,Texas Rangers,4.0,5.0,Final,,
MLB_20240417_MILWAUKEEBREWERS_SANDIEGOPADRES,2024-04-17,MLB,Milwaukee Brewers,San Diego Padres,1.0,0.0,Final,,
MLB_20240417_HOUSTONASTROS_ATLANTABRAVES,2024-04-17,MLB,Houston Astros,Atlanta Braves,4.0,5.0,Final,,
MLB_20240417_TORONTOBLUEJAYS_NEWYORKYANKEES,2024-04-17,MLB,Toronto Blue Jays,New York Yankees,4.0,6.0,Final,,
MLB_20240417_LOSANGELESDODGERS_WASHINGTONNATIONALS,2024-04-17,MLB,Los Angeles Dodgers,Washington Nationals,0.0,2.0,Final,,
MLB_20240417_OAKLANDATHLETICS_STLOUISCARDINALS,2024-04-17,MLB,Oakland Athletics,St. Louis Cardinals,6.0,3.0,Final,,
MLB_20240418_SANFRANCISCOGIANTS_ARIZONADIAMONDBACKS,2024-04-18,MLB,San Francisco Giants,Arizona Diamondbacks,5.0,0.0,Final,,
MLB_20240418_BOSTONREDSOX_CLEVELANDGUARDIANS,2024-04-18,MLB,Boston Red Sox,Cleveland Guardians,4.0,5.0,Final,,
MLB_20240418_DETROITTIGERS_TEXASRANGERS,2024-04-18,MLB,Detroit Tigers,Texas Rangers,7.0,9.0,Final,,
MLB_20240418_TAMPABAYRAYS_LOSANGELESANGELS,2024-04-18,MLB,Tampa Bay Rays,Los Angeles Angels,2.0,1.0,Final,,
MLB_20240419_WASHINGTONNATIONALS_HOUSTONASTROS,2024-04-19,MLB,Washington Nationals,Houston Astros,3.0,5.0,Final,,
MLB_20240419_CHICAGOCUBS_MIAMIMARLINS,2024-04-19,MLB,Chicago Cubs,Miami Marlins,8.0,3.0,Final,,
MLB_20240419_CINCINNATIREDS_LOSANGELESANGELS,2024-04-19,MLB,Cincinnati Reds,Los Angeles Angels,7.0,1.0,Final,,
MLB_20240419_PITTSBURGHPIRATES_BOSTONREDSOX,2024-04-19,MLB,Pittsburgh Pirates,Boston Red Sox,1.0,8.0,Final,,
